,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
1732,ND-500,North Dakota,dakotastatewide,dickey,610,none,527,11,52,2,254,920,,,,,,
1733,ND-500,North Dakota,dakotastatewide,divide,610,none,232,10,30,2,114,392,,,,,,
1734,ND-500,North Dakota,dakotastatewide,dunn,610,none,440,11,85,2,315,1010,,,,,,
1735,ND-500,North Dakota,dakotastatewide,eddy,610,none,264,11,39,3,176,532,,,,,,
1736,ND-500,North Dakota,dakotastatewide,emmons,610,none,430,13,58,3,279,906,,,,,,
1737,ND-500,North Dakota,dakotastatewide,foster,610,none,295,8,36,2,183,667,,,,,,
1738,ND-500,North Dakota,dakotastatewide,golden,610,none,218,12,20,2,80,368,,,,,,
1739,ND-500,North Dakota,dakotastatewide,grandforks,610,846.6703301633725,9430,13,1008,2,2016,9335,,,,,,
1740,ND-500,North Dakota,dakotastatewide,grant,610,none,401,17,28,2,116,595,,,,,,
1741,ND-500,North Dakota,dakotastatewide,griggs,610,none,239,10,25,2,126,490,,,,,,
1742,ND-500,North Dakota,dakotastatewide,hettinger,610,none,331,14,38,2,210,623,,,,,,
1743,ND-500,North Dakota,dakotastatewide,kidder,610,none,335,14,57,4,180,567,,,,,,
1744,ND-500,North Dakota,dakotastatewide,lamoure,610,none,436,10,39,1,343,867,,,,,,
1745,ND-500,North Dakota,dakotastatewide,logan,610,none,259,14,22,2,136,405,,,,,,
1746,ND-500,North Dakota,dakotastatewide,mchenry,610,none,621,11,115,3,300,1266,,,,,,
1747,ND-500,North Dakota,dakotastatewide,mcintosh,610,none,335,13,32,2,307,692,,,,,,
1748,ND-500,North Dakota,dakotastatewide,mckenzie,610,nan,1254,9,388,4,561,2679,,,,,,
1749,ND-500,North Dakota,dakotastatewide,mclean,610,none,1021,10,147,3,538,2258,,,,,,
1750,ND-500,North Dakota,dakotastatewide,mercer,610,none,655,8,144,3,576,1566,,,,,,
1751,ND-500,North Dakota,dakotastatewide,morton,610,nan,3241,9,552,3,1821,6166,,,,,,
1752,ND-500,North Dakota,dakotastatewide,mountrail,610,none,1064,11,190,2,643,1991,,,,,,
1753,ND-500,North Dakota,dakotastatewide,nelson,610,none,310,10,44,3,149,663,,,,,,
1754,ND-500,North Dakota,dakotastatewide,oliver,610,none,207,11,29,3,80,364,,,,,,
1755,ND-500,North Dakota,dakotastatewide,pembina,610,none,647,9,135,4,469,1549,,,,,,
1756,ND-500,North Dakota,dakotastatewide,pierce,610,none,457,12,48,2,198,855,,,,,,
1757,ND-500,North Dakota,dakotastatewide,ramsey,610,none,1372,12,158,2,703,2142,,,,,,
1758,ND-500,North Dakota,dakotastatewide,ransom,610,none,489,8,59,2,296,1499,,,,,,
1759,ND-500,North Dakota,dakotastatewide,renville,610,none,188,8,34,2,98,484,,,,,,
1760,ND-500,North Dakota,dakotastatewide,richland,610,nan,1582,10,203,2,795,2698,,,,,,
1761,ND-500,North Dakota,dakotastatewide,rolette,610,none,3253,27,414,8,964,1864,,,,,,
1762,ND-500,North Dakota,dakotastatewide,sargent,610,none,340,9,54,2,170,952,,,,,,
1763,ND-500,North Dakota,dakotastatewide,sheridan,610,none,209,16,29,4,132,420,,,,,,
1764,ND-500,North Dakota,dakotastatewide,sioux,610,none,1581,42,37,3,323,732,,,,,,
1765,ND-500,North Dakota,dakotastatewide,slope,610,none,88,12,9,2,52,173,,,,,,
1766,ND-500,North Dakota,dakotastatewide,stark,610,nan,3281,10,682,3,1649,6753,,,,,,
1767,ND-500,North Dakota,dakotastatewide,steele,610,none,153,8,23,2,50,321,,,,,,
1768,ND-500,North Dakota,dakotastatewide,stutsman,610,nan,2324,11,266,2,1270,5380,,,,,,
1769,ND-500,North Dakota,dakotastatewide,er,610,none,241,11,32,2,194,504,,,,,,
1770,ND-500,North Dakota,dakotastatewide,traill,610,none,761,9,114,2,311,1369,,,,,,
1771,ND-500,North Dakota,dakotastatewide,walsh,610,none,1224,11,202,3,955,2523,,,,,,
1772,ND-500,North Dakota,dakotastatewide,ward,610,820.5231048608144,6234,9,1144,3,2722,13187,,,,,,
1773,ND-500,North Dakota,dakotastatewide,wells,610,none,477,12,67,3,252,1128,,,,,,
1774,ND-500,North Dakota,dakotastatewide,williams,610,794.9731788262154,3239,8,1135,5,2108,7120,,,,,,
1775,NE-500,Nebraska,nebraskabalanceofstate,adams,482,none,3501,11,434,2,1717,5533,,,,,,
1776,NE-500,Nebraska,nebraskabalanceofstate,antelope,482,none,625,10,66,1,332,1543,,,,,,
1777,NE-500,Nebraska,nebraskabalanceofstate,arthur,482,none,57,13,7,3,14,77,,,,,,
1778,NE-500,Nebraska,nebraskabalanceofstate,banner,482,none,71,10,9,2,34,84,,,,,,
1779,NE-500,Nebraska,nebraskabalanceofstate,blaine,482,none,63,13,7,2,23,105,,,,,,
1780,NE-500,Nebraska,nebraskabalanceofstate,boone,482,none,506,9,51,1,194,1507,,,,,,
1781,NE-500,Nebraska,nebraskabalanceofstate,boxbutte,482,none,1176,11,145,2,707,2404,,,,,,
1782,NE-500,Nebraska,nebraskabalanceofstate,boyd,482,none,248,14,22,2,67,592,,,,,,
1783,NE-500,Nebraska,nebraskabalanceofstate,brown,482,none,315,10,35,2,128,755,,,,,,
1784,NE-500,Nebraska,nebraskabalanceofstate,buffalo,482,nan,5163,10,606,2,2373,7597,,,,,,
1785,NE-500,Nebraska,nebraskabalanceofstate,burt,482,none,661,10,95,2,421,1707,,,,,,
1786,NE-500,Nebraska,nebraskabalanceofstate,butler,482,none,686,8,110,2,359,2116,,,,,,
1787,NE-500,Nebraska,nebraskabalanceofstate,cass,482,nan,1708,6,389,2,1037,5208,,,,,,
1788,NE-500,Nebraska,nebraskabalanceofstate,cedar,482,none,652,7,90,1,321,2099,,,,,,
1789,NE-500,Nebraska,nebraskabalanceofstate,chase,482,none,330,8,39,1,311,674,,,,,,
1790,NE-500,Nebraska,nebraskabalanceofstate,cherry,482,none,601,11,58,1,104,1223,,,,,,
1791,NE-500,Nebraska,nebraskabalanceofstate,cheyenne,482,none,1127,11,128,3,417,2232,,,,,,
1792,NE-500,Nebraska,nebraskabalanceofstate,clay,482,none,595,9,81,2,294,1487,,,,,,
1793,NE-500,Nebraska,nebraskabalanceofstate,colfax,482,none,861,8,118,2,1723,1938,,,,,,
1794,NE-500,Nebraska,nebraskabalanceofstate,cuming,482,none,758,8,89,1,654,2114,,,,,,
1795,NE-500,Nebraska,nebraskabalanceofstate,custer,482,none,1100,10,110,1,409,2380,,,,,,
1796,NE-500,Nebraska,nebraskabalanceofstate,dakota,482,none,2181,10,354,3,2855,4336,,,,,,
1797,NE-500,Nebraska,nebraskabalanceofstate,dawes,482,none,1144,15,103,2,259,1055,,,,,,
1798,NE-500,Nebraska,nebraskabalanceofstate,dawson,482,none,2528,10,311,2,3464,4811,,,,,,
1799,NE-500,Nebraska,nebraskabalanceofstate,deuel,482,none,207,11,22,2,131,405,,,,,,
1800,NE-500,Nebraska,nebraskabalanceofstate,dixon,482,none,438,8,69,2,589,1231,,,,,,
1801,NE-500,Nebraska,nebraskabalanceofstate,dodge,482,nan,3817,10,515,2,2661,8946,,,,,,
1802,NE-500,Nebraska,nebraskabalanceofstate,dundy,482,none,225,13,20,1,123,297,,,,,,
1803,NE-500,Nebraska,nebraskabalanceofstate,fillmore,482,none,478,8,69,2,229,1454,,,,,,
1804,NE-500,Nebraska,nebraskabalanceofstate,franklin,482,none,375,13,34,2,166,786,,,,,,
1805,NE-500,Nebraska,nebraskabalanceofstate,frontier,482,none,293,12,29,1,99,476,,,,,,
1806,NE-500,Nebraska,nebraskabalanceofstate,furnas,482,none,540,11,53,2,315,1026,,,,,,
1807,NE-500,Nebraska,nebraskabalanceofstate,gage,482,none,2556,12,287,2,1382,5591,,,,,,
1808,NE-500,Nebraska,nebraskabalanceofstate,garden,482,none,274,15,24,2,82,428,,,,,,
1809,NE-500,Nebraska,nebraskabalanceofstate,garfield,482,none,203,11,24,2,45,346,,,,,,
1810,NE-500,Nebraska,nebraskabalanceofstate,gosper,482,none,155,8,21,1,85,366,,,,,,
1811,NE-500,Nebraska,nebraskabalanceofstate,grant,482,none,58,10,6,1,33,137,,,,,,
1812,NE-500,Nebraska,nebraskabalanceofstate,greeley,482,none,277,13,24,1,128,557,,,,,,
1813,NE-500,Nebraska,nebraskabalanceofstate,hall,482,nan,7341,12,1005,3,6073,12541,,,,,,
1814,NE-500,Nebraska,nebraskabalanceofstate,hamilton,482,none,618,6,110,2,212,1778,,,,,,
1815,NE-500,Nebraska,nebraskabalanceofstate,harlan,482,none,296,9,36,2,159,606,,,,,,
1816,NE-500,Nebraska,nebraskabalanceofstate,hayes,482,none,118,14,10,1,42,192,,,,,,
1817,NE-500,Nebraska,nebraskabalanceofstate,hitchcock,482,none,339,13,31,2,92,567,,,,,,
1818,NE-500,Nebraska,nebraskabalanceofstate,holt,482,none,1081,10,108,1,444,2093,,,,,,
1819,NE-500,Nebraska,nebraskabalanceofstate,hooker,482,none,50,7,7,1,34,181,,,,,,
1820,NE-500,Nebraska,nebraskabalanceofstate,howard,482,none,525,8,80,2,209,1777,,,,,,
1821,NE-500,Nebraska,nebraskabalanceofstate,jefferson,482,none,686,9,82,1,433,2010,,,,,,
1822,NE-500,Nebraska,nebraskabalanceofstate,johnson,482,none,564,13,62,3,437,1710,,,,,,
1823,NE-500,Nebraska,nebraskabalanceofstate,kearney,482,none,509,7,74,1,230,1286,,,,,,
1824,NE-500,Nebraska,nebraskabalanceofstate,keith,482,none,951,11,102,2,632,1749,,,,,,
1825,NE-500,Nebraska,nebraskabalanceofstate,keyapaha,482,none,152,19,10,1,29,187,,,,,,
1826,NE-500,Nebraska,nebraskabalanceofstate,kimball,482,none,401,11,47,2,309,982,,,,,,
1827,NE-500,Nebraska,nebraskabalanceofstate,knox,482,none,1009,12,104,2,439,2057,,,,,,
1828,NE-500,Nebraska,nebraskabalanceofstate,lancaster,482,1027.5169674725353,37132,12,4678,2,13317,41872,,,,,,
1829,NE-500,Nebraska,nebraskabalanceofstate,logan,482,none,68,9,9,1,23,139,,,,,,
1830,NE-500,Nebraska,nebraskabalanceofstate,loup,482,none,94,15,9,2,8,181,,,,,,
1831,NE-500,Nebraska,nebraskabalanceofstate,mcpherson,482,none,43,11,8,1,26,107,,,,,,
1832,NE-500,Nebraska,nebraskabalanceofstate,madison,482,nan,3316,9,517,2,1828,7263,,,,,,
1833,NE-500,Nebraska,nebraskabalanceofstate,merrick,482,none,678,9,104,2,372,2036,,,,,,
1834,NE-500,Nebraska,nebraskabalanceofstate,morrill,482,none,610,13,69,2,294,1075,,,,,,
1835,NE-500,Nebraska,nebraskabalanceofstate,nance,482,none,348,10,40,2,164,792,,,,,,
1836,NE-500,Nebraska,nebraskabalanceofstate,nemaha,482,none,754,11,87,2,419,1317,,,,,,
1837,NE-500,Nebraska,nebraskabalanceofstate,nuckolls,482,none,398,9,50,2,237,983,,,,,,
1838,NE-500,Nebraska,nebraskabalanceofstate,otoe,482,none,1458,9,213,2,763,3635,,,,,,
1839,NE-500,Nebraska,nebraskabalanceofstate,pawnee,482,none,312,12,30,2,268,714,,,,,,
1840,NE-500,Nebraska,nebraskabalanceofstate,perkins,482,none,264,9,27,1,207,472,,,,,,
1841,NE-500,Nebraska,nebraskabalanceofstate,phelps,482,none,768,8,94,1,490,1744,,,,,,
1842,NE-500,Nebraska,nebraskabalanceofstate,pierce,482,none,726,10,97,2,276,1672,,,,,,
1843,NE-500,Nebraska,nebraskabalanceofstate,platte,482,none,2619,7,423,2,2575,6651,,,,,,
1844,NE-500,Nebraska,nebraskabalanceofstate,polk,482,none,338,6,59,2,315,1316,,,,,,
1845,NE-500,Nebraska,nebraskabalanceofstate,redwillow,482,none,1120,10,127,2,530,2278,,,,,,
1846,NE-500,Nebraska,nebraskabalanceofstate,richardson,482,none,866,11,110,2,367,2261,,,,,,
1847,NE-500,Nebraska,nebraskabalanceofstate,rock,482,none,175,14,13,1,38,285,,,,,,
1848,NE-500,Nebraska,nebraskabalanceofstate,saline,482,none,1343,10,182,2,1761,2472,,,,,,
1849,NE-500,Nebraska,nebraskabalanceofstate,sarpy,482,1143.946269072247,10533,5,2518,2,5436,25261,,,,,,
1850,NE-500,Nebraska,nebraskabalanceofstate,saunders,482,none,1626,7,275,2,796,4546,,,,,,
1851,NE-500,Nebraska,nebraskabalanceofstate,scottsbluff,482,none,4773,13,535,2,2578,6881,,,,,,
1852,NE-500,Nebraska,nebraskabalanceofstate,seward,482,none,1281,7,236,2,622,3154,,,,,,
1853,NE-500,Nebraska,nebraskabalanceofstate,sheridan,482,none,664,13,54,2,360,1170,,,,,,
1854,NE-500,Nebraska,nebraskabalanceofstate,sherman,482,none,323,11,38,2,182,762,,,,,,
1855,NE-500,Nebraska,nebraskabalanceofstate,sioux,482,none,177,15,15,1,40,194,,,,,,
1856,NE-500,Nebraska,nebraskabalanceofstate,stanton,482,none,412,7,82,2,204,1216,,,,,,
1857,NE-500,Nebraska,nebraskabalanceofstate,thayer,482,none,431,8,49,1,228,1164,,,,,,
1858,NE-500,Nebraska,nebraskabalanceofstate,thomas,482,none,79,11,12,2,34,106,,,,,,
1859,NE-500,Nebraska,nebraskabalanceofstate,thurston,482,none,1247,19,115,3,346,1266,,,,,,
1860,NE-500,Nebraska,nebraskabalanceofstate,nan,482,none,none,none,none,none,none,none,,,,,,
1861,NE-500,Nebraska,nebraskabalanceofstate,washington,482,none,1303,6,281,2,618,3840,,,,,,
1862,NE-500,Nebraska,nebraskabalanceofstate,wayne,482,none,1081,12,119,2,208,1578,,,,,,
1863,NE-500,Nebraska,nebraskabalanceofstate,webster,482,none,376,11,36,2,137,789,,,,,,
1864,NE-500,Nebraska,nebraskabalanceofstate,wheeler,482,none,89,11,7,1,30,155,,,,,,
1865,NE-500,Nebraska,nebraskabalanceofstate,york,482,none,1143,8,154,2,544,2776,,,,,,
1866,NE-501,Nebraska,omaha,douglas,1346,1113.0466896113685,67277,11,9776,3,33257,78693,,,,,,
1867,NE-502,Nebraska,lincoln,lincoln,418,nan,3729,11,441,2,1475,7331,,,,,,
1868,NH-500,New Hampshire,newhampshirebalanceofstate,belknap,851,nan,4840,7,1113,3,3059,13873,,,,,,
1869,NH-500,New Hampshire,newhampshirebalanceofstate,carroll,851,none,4039,7,861,3,1926,10882,,,,,,
1870,NH-500,New Hampshire,newhampshirebalanceofstate,cheshire,851,nan,7283,9,1473,3,3403,17152,,,,,,
1871,NH-500,New Hampshire,newhampshirebalanceofstate,coos,851,none,3650,12,615,4,2634,9530,,,,,,
1872,NH-500,New Hampshire,newhampshirebalanceofstate,grafton,851,nan,7288,8,1566,3,4510,16565,,,,,,
1873,NH-500,New Hampshire,newhampshirebalanceofstate,merrimack,851,nan,12908,8,2544,3,7469,31996,,,,,,
1874,NH-500,New Hampshire,newhampshirebalanceofstate,rockingham,851,1949.418458521369,14449,4,6208,3,10263,57660,,,,,,
1875,NH-500,New Hampshire,newhampshirebalanceofstate,strafford,851,1547.2945145789652,10959,8,2331,3,5327,23050,,,,,,
1876,NH-500,New Hampshire,newhampshirebalanceofstate,sullivan,851,nan,3930,9,738,3,3006,12105,,,,,,
1877,NH-501,New Hampshire,manchester,borough,513,1643.545072629914,30217,7,8294,3,21212,76529,,,,,,
1878,NH-502,New Hampshire,borough,borough,241,1643.545072629914,30217,7,8294,3,21212,76529,,,,,,
1879,NH-502,New Hampshire,nashua,borough,241,1643.545072629914,30217,7,8294,3,21212,76529,,,,,,
1880,NJ-500,New Jersey,atlantic,atlantic,343,1520.8630815087397,40786,15,12017,9,23333,61970,,,,,,
1881,NJ-501,New Jersey,bergen,bergen,306,2317.542514498918,70847,7,31060,6,47805,143874,,,,,,
1882,NJ-502,New Jersey,burlington,burlington,585,1793.6553451097218,34379,7,13558,5,19683,87753,,,,,,
1883,NJ-503,New Jersey,cumberland,cumberland,994,nan,20814,14,5505,8,20134,40994,,,,,,
1884,NJ-503,New Jersey,capemay,capemay,994,none,8437,9,4349,9,4282,22516,,,,,,
1885,NJ-503,New Jersey,gloucester,gloucester,994,1742.0475455762537,23243,7,9972,6,13216,65461,,,,,,
1886,NJ-503,New Jersey,camden,camden,994,1508.3367625063452,62053,12,18786,7,38904,104746,,,,,,
1887,NJ-504,New Jersey,essex,essex,1914,1761.4222405838495,126387,15,31962,8,76672,160988,,,,,,
1888,NJ-504,New Jersey,newark,hudson,1914,2468.046101647648,109996,15,26180,7,67627,121831,,,,,,
1889,NJ-506,New Jersey,hudson,hudson,665,2468.046101647648,109996,15,26180,7,67627,121831,,,,,,
1890,NJ-506,New Jersey,bayonne,hudson,665,2468.046101647648,109996,15,26180,7,67627,121831,,,,,,
1891,NJ-506,New Jersey,jersey,hudson,665,2468.046101647648,109996,15,26180,7,67627,121831,,,,,,
1892,NJ-507,New Jersey,middlesex,middlesex,586,1986.3742438498105,67146,8,27312,6,59639,142301,,,,,,
1893,NJ-507,New Jersey,newbrunswick,middlesex,586,1986.3742438498105,67146,8,27312,6,59639,142301,,,,,,
1894,NJ-508,New Jersey,monmouth,monmouth,453,2504.7424815002064,47491,7,19851,5,26629,99443,,,,,,
1895,NJ-509,New Jersey,morris,morris,351,2512.564029225997,28395,5,13828,5,19500,68137,,,,,,
1896,NJ-510,New Jersey,ocean,ocean,419,2273.589448502906,73139,11,18355,6,30778,143516,,,,,,
1897,NJ-511,New Jersey,passaic,passaic,374,1917.8526907887915,71951,14,21608,8,51861,117593,,,,,,
1898,NJ-511,New Jersey,paterson,passaic,374,1917.8526907887915,71951,14,21608,8,51861,117593,,,,,,
1899,NJ-512,New Jersey,salem,salem,20,none,7684,12,2331,7,4324,17413,,,,,,
1900,NJ-513,New Jersey,somerset,somerset,220,2083.518000757289,18705,5,9400,5,13619,46231,,,,,,
1901,NJ-514,New Jersey,mercer,mercer,533,2110.381177751424,38024,10,11624,5,27089,65735,,,,,,
1902,NJ-514,New Jersey,trenton,mercer,533,2110.381177751424,38024,10,11624,5,27089,65735,,,,,,
1903,NJ-515,New Jersey,union,union,675,2043.503467207124,52354,9,19823,6,49584,108536,,,,,,
1904,NJ-515,New Jersey,elizabeth,union,675,2043.503467207124,52354,9,19823,6,49584,108536,,,,,,
1905,NJ-516,New Jersey,hunterdon,hunterdon,314,1871.23774379794,5115,4,3213,4,3999,18549,,,,,,
1906,NJ-516,New Jersey,sussex,sussex,314,nan,8765,6,4753,6,4850,31010,,,,,,
1907,NJ-516,New Jersey,warren,warren,314,1512.7394108231963,10140,9,3407,5,5349,24963,,,,,,
1908,NM-500,New Mexico,albuquerque,bernalillo,1277,1233.3087560896602,100775,15,21668,6,45471,104898,,,,,,
1909,NM-501,New Mexico,newmexicobalanceofstate,catron,1283,none,737,19,78,6,151,1224,,,,,,
1910,NM-501,New Mexico,newmexicobalanceofstate,chaves,1283,nan,17372,27,2040,7,8378,11058,,,,,,
1911,NM-501,New Mexico,newmexicobalanceofstate,cibola,1283,none,6514,26,852,9,3343,5933,,,,,,
1912,NM-501,New Mexico,newmexicobalanceofstate,colfax,1283,none,2245,18,350,6,953,2907,,,,,,
1913,NM-501,New Mexico,newmexicobalanceofstate,curry,1283,nan,8797,18,1157,5,5770,7251,,,,,,
1914,NM-501,New Mexico,newmexicobalanceofstate,debaca,1283,none,327,19,37,5,192,273,,,,,,
1915,NM-501,New Mexico,newmexicobalanceofstate,do̱aana,1283,none,none,none,none,none,none,none,,,,,,
1916,NM-501,New Mexico,newmexicobalanceofstate,eddy,1283,nan,8329,13,2092,6,6690,12343,,,,,,
1917,NM-501,New Mexico,newmexicobalanceofstate,grant,1283,nan,5090,18,863,7,2601,5552,,,,,,
1918,NM-501,New Mexico,newmexicobalanceofstate,guadalupe,1283,none,999,25,118,7,564,1712,,,,,,
1919,NM-501,New Mexico,newmexicobalanceofstate,harding,1283,none,111,17,14,5,54,116,,,,,,
1920,NM-501,New Mexico,newmexicobalanceofstate,hidalgo,1283,none,964,24,108,5,493,1118,,,,,,
1921,NM-501,New Mexico,newmexicobalanceofstate,lea,1283,nan,13332,18,2740,9,10313,14128,,,,,,
1922,NM-501,New Mexico,newmexicobalanceofstate,lincoln,1283,none,3723,18,684,7,1519,4662,,,,,,
1923,NM-501,New Mexico,newmexicobalanceofstate,losalamos,1283,nan,719,3,323,3,248,1327,,,,,,
1924,NM-501,New Mexico,newmexicobalanceofstate,luna,1283,none,6882,27,1550,15,4742,5783,,,,,,
1925,NM-501,New Mexico,newmexicobalanceofstate,mckinley,1283,none,21535,30,2322,10,9492,16513,,,,,,
1926,NM-501,New Mexico,newmexicobalanceofstate,mora,1283,none,916,21,132,6,276,1320,,,,,,
1927,NM-501,New Mexico,newmexicobalanceofstate,otero,1283,nan,13201,19,1735,6,6138,13082,,,,,,
1928,NM-501,New Mexico,newmexicobalanceofstate,quay,1283,none,1918,22,219,7,974,2498,,,,,,
1929,NM-501,New Mexico,newmexicobalanceofstate,rioarriba,1283,none,8138,20,1217,7,3797,9735,,,,,,
1930,NM-501,New Mexico,newmexicobalanceofstate,roosevelt,1283,nan,3775,21,466,5,1905,3504,,,,,,
1931,NM-501,New Mexico,newmexicobalanceofstate,sandoval,1283,1439.6974696818472,14144,9,4654,6,8793,25447,,,,,,
1932,NM-501,New Mexico,newmexicobalanceofstate,sanjuan,1283,nan,29043,24,4120,8,11330,24190,,,,,,
1933,NM-501,New Mexico,newmexicobalanceofstate,sanmiguel,1283,none,5597,21,792,7,3022,4914,,,,,,
1934,NM-501,New Mexico,newmexicobalanceofstate,santafe,1283,1603.8728856601251,18790,12,4667,6,11417,25053,,,,,,
1935,NM-501,New Mexico,newmexicobalanceofstate,sierra,1283,none,3001,26,344,8,958,3246,,,,,,
1936,NM-501,New Mexico,newmexicobalanceofstate,socorro,1283,none,3504,22,412,6,1747,4382,,,,,,
1937,NM-501,New Mexico,newmexicobalanceofstate,taos,1283,none,6387,18,1351,9,2051,6951,,,,,,
1938,NM-501,New Mexico,newmexicobalanceofstate,torrance,1283,none,3334,22,442,8,1313,3938,,,,,,
1939,NM-501,New Mexico,newmexicobalanceofstate,union,1283,none,670,19,71,4,453,1258,,,,,,
1940,NM-501,New Mexico,newmexicobalanceofstate,valencia,1283,nan,14188,18,2210,7,7836,16308,,,,,,
1941,NV-500,Nevada,clark,clark,5645,1553.3344017268837,341367,15,87220,7,208620,428431,,,,,,
1942,NV-500,Nevada,lasvegas,clark,5645,1553.3344017268837,341367,15,87220,7,208620,428431,,,,,,
1943,NV-501,Nevada,washoe,washoe,1605,1743.6984059854617,53423,11,10313,4,38258,79277,,,,,,
1944,NV-501,Nevada,sparks,washoe,1605,1743.6984059854617,53423,11,10313,4,38258,79277,,,,,,
1945,NV-501,Nevada,reno,washoe,1605,1743.6984059854617,53423,11,10313,4,38258,79277,,,,,,
1946,NV-502,Nevada,nevadabalanceofstate,churchill,368,none,2636,10,372,3,1101,5574,,,,,,
1947,NV-502,Nevada,nevadabalanceofstate,douglas,368,nan,3991,8,952,4,2206,9422,,,,,,
1948,NV-502,Nevada,nevadabalanceofstate,elko,368,nan,5156,9,809,3,3812,11957,,,,,,
1949,NV-502,Nevada,nevadabalanceofstate,esmeralda,368,none,108,14,15,3,173,228,,,,,,
1950,NV-502,Nevada,nevadabalanceofstate,eureka,368,none,190,10,25,2,50,418,,,,,,
1951,NV-502,Nevada,nevadabalanceofstate,humboldt,368,none,1856,10,264,3,1579,3877,,,,,,
1952,NV-502,Nevada,nevadabalanceofstate,lander,368,none,636,11,108,3,458,1473,,,,,,
1953,NV-502,Nevada,nevadabalanceofstate,lincoln,368,none,604,13,68,3,442,1361,,,,,,
1954,NV-502,Nevada,nevadabalanceofstate,lyon,368,1578.095804370327,5682,9,1156,5,5618,13109,,,,,,
1955,NV-502,Nevada,nevadabalanceofstate,mineral,368,none,791,17,75,3,368,1257,,,,,,
1956,NV-502,Nevada,nevadabalanceofstate,nye,368,nan,7809,14,1008,5,5280,14121,,,,,,
