CoC Code,State Name,CoC Name,County Name,Homeless Count,Avg. Rent Price,Poverty Count,Poverty Pct.,Unemployed Count,Unemployed Pct.,Education Count No HS Diploma,Education Count No College
TX-607,Texas,texasbalanceofstate,reagan,7054,none,386,11,123,7,286,835
TX-607,Texas,texasbalanceofstate,real,7054,none,435,15,69,6,213,753
TX-607,Texas,texasbalanceofstate,redriver,7054,none,2140,18,318,5,1052,3552
TX-607,Texas,texasbalanceofstate,reeves,7054,none,2590,22,493,5,2867,3727
TX-607,Texas,texasbalanceofstate,refugio,7054,none,1033,15,202,6,887,1916
TX-607,Texas,texasbalanceofstate,roberts,7054,none,59,7,17,4,36,189
TX-607,Texas,texasbalanceofstate,robertson,7054,none,2842,16,403,5,1726,4392
TX-607,Texas,texasbalanceofstate,rockwall,7054,1883.652414,5880,5,2476,4,4418,12321
TX-607,Texas,texasbalanceofstate,runnels,7054,none,1509,15,194,4,1147,2424
TX-607,Texas,texasbalanceofstate,rusk,7054,none,7880,16,1321,6,5570,11939
TX-607,Texas,texasbalanceofstate,sabine,7054,none,1628,16,375,9,1033,2660
TX-607,Texas,texasbalanceofstate,sanaugustine,7054,none,1768,22,243,8,1098,2508
TX-607,Texas,texasbalanceofstate,sanjacinto,7054,none,4804,17,872,7,2990,7535
TX-607,Texas,texasbalanceofstate,sanpatricio,7054,none,11367,16,2557,8,8078,14265
TX-607,Texas,texasbalanceofstate,sansaba,7054,none,935,17,104,4,726,1514
TX-607,Texas,texasbalanceofstate,schleicher,7054,none,358,14,66,5,259,486
TX-607,Texas,texasbalanceofstate,scurry,7054,none,2308,15,404,6,2087,3600
TX-607,Texas,texasbalanceofstate,shackelford,7054,none,383,12,75,4,203,478
TX-607,Texas,texasbalanceofstate,shelby,7054,none,4650,19,627,5,3054,5595
TX-607,Texas,texasbalanceofstate,sherman,7054,none,332,12,43,3,449,351
TX-607,Texas,texasbalanceofstate,smith,7054,1343.535472,30154,13,5721,5,18792,36697
TX-607,Texas,texasbalanceofstate,somervell,7054,none,863,9,230,5,689,2104
TX-607,Texas,texasbalanceofstate,starr,7054,none,20610,31,3996,15,15041,9651
TX-607,Texas,texasbalanceofstate,stephens,7054,none,1389,16,208,4,946,2149
TX-607,Texas,texasbalanceofstate,sterling,7054,none,158,11,30,5,61,375
TX-607,Texas,texasbalanceofstate,stonewall,7054,none,185,15,25,4,124,306
TX-607,Texas,texasbalanceofstate,sutton,7054,none,459,13,95,8,495,730
TX-607,Texas,texasbalanceofstate,swisher,7054,none,1347,20,131,5,1258,1586
TX-607,Texas,texasbalanceofstate,taylor,7054,1022.452587,24828,17,2977,4,9231,25623
TX-607,Texas,texasbalanceofstate,terrell,7054,none,126,17,15,3,110,221
TX-607,Texas,texasbalanceofstate,terry,7054,none,2414,22,290,6,1993,2344
TX-607,Texas,texasbalanceofstate,throckmorton,7054,none,224,15,29,2,90,352
TX-607,Texas,texasbalanceofstate,titus,7054,none,4920,16,738,5,3987,7143
TX-607,Texas,texasbalanceofstate,tomgreen,7054,1257.470951,15221,13,2665,4,9600,22547
TX-607,Texas,texasbalanceofstate,trinity,7054,none,2339,17,393,7,1603,3886
TX-607,Texas,texasbalanceofstate,tyler,7054,none,3232,17,626,8,2663,5639
TX-607,Texas,texasbalanceofstate,upshur,7054,none,6166,14,1097,6,4030,9453
TX-607,Texas,texasbalanceofstate,upton,7054,none,502,15,92,5,533,812
TX-607,Texas,texasbalanceofstate,uvalde,7054,none,4984,20,627,5,3876,4537
TX-607,Texas,texasbalanceofstate,valverde,7054,none,8612,18,1309,5,8387,7410
TX-607,Texas,texasbalanceofstate,vanzandt,7054,none,8074,13,1284,4,5674,13189
TX-607,Texas,texasbalanceofstate,victoria,7054,none,14471,16,2592,6,9766,18268
TX-607,Texas,texasbalanceofstate,walker,7054,none,14402,23,1507,6,7039,19393
TX-607,Texas,texasbalanceofstate,waller,7054,none,7505,13,1581,6,3895,9556
TX-607,Texas,texasbalanceofstate,ward,7054,none,1565,14,412,6,1516,2509
TX-607,Texas,texasbalanceofstate,washington,7054,none,4719,14,811,5,2587,7633
TX-607,Texas,texasbalanceofstate,webb,7054,1071.345696,59771,22,7289,6,46603,35298
TX-607,Texas,texasbalanceofstate,wharton,7054,none,6575,15,1203,5,5219,7812
TX-607,Texas,texasbalanceofstate,wheeler,7054,none,691,14,128,6,635,1154
TX-607,Texas,texasbalanceofstate,wilbarger,7054,none,1747,14,324,6,1871,2893
TX-607,Texas,texasbalanceofstate,willacy,7054,none,5912,34,715,10,4085,4925
TX-607,Texas,texasbalanceofstate,williamson,7054,1628.754808,38403,6,13822,4,23697,73860
TX-607,Texas,texasbalanceofstate,wilson,7054,none,5004,9,1119,4,3579,11016
TX-607,Texas,texasbalanceofstate,winkler,7054,none,1076,14,281,7,1309,1399
TX-607,Texas,texasbalanceofstate,wood,7054,none,6250,14,1029,5,4475,10398
TX-607,Texas,texasbalanceofstate,yoakum,7054,none,971,12,251,7,1271,1390
TX-607,Texas,texasbalanceofstate,young,7054,none,2628,14,371,4,1646,3914
TX-607,Texas,texasbalanceofstate,zapata,7054,none,4001,28,536,11,2502,2573
TX-607,Texas,texasbalanceofstate,zavala,7054,none,2338,25,408,12,1437,1844
TX-611,Texas,amarillo,potter,661,874.2632261,22716,20,2372,4,17769,23774
TX-624,Texas,archer,archer,249,none,829,9,171,4,563,2295
TX-624,Texas,wichita,wichita,249,938.9136468,17237,14,2962,5,9873,27245
TX-624,Texas,palopinto,palopinto,249,none,4212,14,738,5,2543,7074
TX-624,Texas,wise,wise,249,none,7216,10,1626,4,6455,15481
TX-624,Texas,wichitafalls,wichita,249,938.9136468,17237,14,2962,5,9873,27245
TX-700,Texas,montgomery,montgomery,3124,1553.484855,67809,10,16978,5,41383,91933
TX-700,Texas,harris,harris,3124,1424.51981,767505,16,146279,6,545847,685095
TX-700,Texas,conroe,montgomery,3124,1553.484855,67809,10,16978,5,41383,91933
TX-700,Texas,pasadena,harris,3124,1424.51981,767505,16,146279,6,545847,685095
TX-700,Texas,houston,houston,3124,none,3915,19,519,4,3337,5977
TX-701,Texas,brazos,brazos,86,1239.958929,50154,22,5070,4,14098,26178
TX-701,Texas,collegestation,brazos,86,1239.958929,50154,22,5070,4,14098,26178
TX-701,Texas,bryan,brazos,86,1239.958929,50154,22,5070,4,14098,26178
UT-500,Utah,saltlake,saltlake,2095,1428.211588,103046,8,18462,2,61229,166397
UT-503,Utah,utahbalanceofstate,beaver,1221,none,662,9,82,2,377,1120
UT-503,Utah,utahbalanceofstate,boxelder,1221,none,4712,8,676,2,2129,10863
UT-503,Utah,utahbalanceofstate,cache,1221,none,14719,11,1395,2,3922,13757
UT-503,Utah,utahbalanceofstate,carbon,1221,none,3166,15,332,3,1118,3827
UT-503,Utah,utahbalanceofstate,daggett,1221,none,70,7,15,3,15,129
UT-503,Utah,utahbalanceofstate,davis,1221,1512.648219,23286,6,4461,2,9115,44724
UT-503,Utah,utahbalanceofstate,duchesne,1221,none,2555,13,377,4,1186,4669
UT-503,Utah,utahbalanceofstate,emery,1221,none,1173,11,175,3,357,1947
UT-503,Utah,utahbalanceofstate,garfield,1221,none,490,9,179,6,170,1154
UT-503,Utah,utahbalanceofstate,grand,1221,none,1061,11,290,4,440,2040
UT-503,Utah,utahbalanceofstate,iron,1221,none,7906,13,764,2,2090,7539
UT-503,Utah,utahbalanceofstate,juab,1221,none,1057,8,126,2,490,2241
UT-503,Utah,utahbalanceofstate,kane,1221,none,729,9,118,2,409,1421
UT-503,Utah,utahbalanceofstate,millard,1221,none,1322,10,147,2,803,2582
UT-503,Utah,utahbalanceofstate,morgan,1221,none,564,4,125,2,147,1298
UT-503,Utah,utahbalanceofstate,piute,1221,none,219,15,21,4,136,426
UT-503,Utah,utahbalanceofstate,rich,1221,none,208,8,29,2,47,383
UT-503,Utah,utahbalanceofstate,sanjuan,1221,none,3832,26,343,6,1188,2496
UT-503,Utah,utahbalanceofstate,sanpete,1221,none,3129,11,376,2,1544,5206
UT-503,Utah,utahbalanceofstate,sevier,1221,none,2107,9,331,3,1034,4366
UT-503,Utah,utahbalanceofstate,summit,1221,none,2509,5,730,2,1413,4571
UT-503,Utah,utahbalanceofstate,tooele,1221,none,4289,5,1077,2,3187,13159
UT-503,Utah,utahbalanceofstate,uintah,1221,none,4285,11,749,5,2600,7385
UT-503,Utah,utahbalanceofstate,wasatch,1221,none,1751,4,492,2,811,4128
UT-503,Utah,utahbalanceofstate,washington,1221,1533.956177,17782,9,2482,3,7278,25231
UT-503,Utah,utahbalanceofstate,wayne,1221,none,283,11,71,4,147,440
UT-503,Utah,utahbalanceofstate,weber,1221,1329.224185,24635,9,3865,2,13238,47226
UT-504,Utah,provo,utah,241,1532.582087,286086,8,54542,8,7913,2
VA-500,Virginia,hanover,hanover,697,1675.521496,7297,6,1725,3,4694,19113
VA-500,Virginia,chesterfield,chesterfield,697,1423.727727,26947,7,6826,3,18029,55077
VA-500,Virginia,henrico,henrico,697,1479.480222,23099,7,7123,4,16841,50538
VA-500,Virginia,richmond,richmond,697,1276.959639,1250,16,140,3,1525,2228
VA-501,Virginia,ampton,ampton,738,none,2089,17,2316,14,285,5
VA-501,Virginia,isleofwight,isleofwight,738,none,3205,8,673,3,2483,8090
VA-501,Virginia,suffolk,suffolk,738,1436.373213,none,none,none,none,none,none
VA-501,Virginia,chesapeake,chesapeake,738,1599.605191,none,none,none,none,none,none
VA-501,Virginia,norfolk,norfolk,738,1329.204025,none,none,none,none,none,none
VA-502,Virginia,salem,salem,216,none,none,none,none,none,none,none
VA-502,Virginia,roanoke,roanoke,216,913.3445822,none,7597,8,1538,3,4521
VA-503,Virginia,virginia,virginia,352,1563.566173,862792,10,none,none,none,none
VA-504,Virginia,charlottesville,charlottesville,266,1413.150014,none,none,none,none,none,none
VA-505,Virginia,virginia,virginia,419,1563.566173,862792,10,none,none,none,none
VA-505,Virginia,hampton,hampton,419,1268.781605,none,none,none,none,none,none
VA-505,Virginia,newportnews,newportnews,419,1229.351365,none,none,none,none,none,none
VA-507,Virginia,portsmouth,portsmouth,120,1138.997019,none,none,none,none,none,none
VA-508,Virginia,lynchburg,lynchburg,84,960.4801339,none,none,none,none,none,none
VA-513,Virginia,winchester,winchester,426,none,none,none,none,none,none,none
VA-513,Virginia,harrisonburg,harrisonburg,426,none,none,none,none,none,none,none
VA-514,Virginia,stafford,stafford,253,1801.146988,8443,5,2685,3,6724,21840
VA-514,Virginia,spotsylvania,spotsylvania,253,1642.090707,10287,7,2567,3,7807,25127
VA-514,Virginia,fredericksburg,fredericksburg,253,1626.727301,none,none,none,none,none,none
VA-521,Virginia,virginiabalanceofstate,accomack,1125,none,5326,16,667,4,4331,8485
VA-521,Virginia,virginiabalanceofstate,albemarle,1125,1503.322323,7465,7,1836,3,5069,11146
VA-521,Virginia,virginiabalanceofstate,alleghany,1125,none,1967,13,271,4,1201,4726
VA-521,Virginia,virginiabalanceofstate,amelia,1125,none,1307,9,217,3,1395,4213
VA-521,Virginia,virginiabalanceofstate,amherst,1125,none,3742,12,538,3,2798,8678
VA-521,Virginia,virginiabalanceofstate,appomattox,1125,none,1873,11,272,3,1261,4362
VA-521,Virginia,virginiabalanceofstate,augusta,1125,none,6314,8,1139,3,5976,23102
VA-521,Virginia,virginiabalanceofstate,bath,1125,none,449,11,100,4,495,1260
VA-521,Virginia,virginiabalanceofstate,bedford,1125,none,7042,8,1302,3,4409,17112
VA-521,Virginia,virginiabalanceofstate,bland,1125,none,796,14,95,3,547,2227
VA-521,Virginia,virginiabalanceofstate,botetourt,1125,none,2335,7,525,3,1531,8651
VA-521,Virginia,virginiabalanceofstate,brunswick,1125,none,2955,21,357,6,2561,4238
VA-521,Virginia,virginiabalanceofstate,buchanan,1125,none,4502,23,410,6,4090,5991
VA-521,Virginia,virginiabalanceofstate,buckingham,1125,none,2487,16,326,5,2419,5746
VA-521,Virginia,virginiabalanceofstate,campbell,1125,none,6018,10,972,3,4239,13623
VA-521,Virginia,virginiabalanceofstate,caroline,1125,none,3357,10,639,4,2394,8134
VA-521,Virginia,virginiabalanceofstate,carroll,1125,none,4231,14,531,4,4036,8205
VA-521,Virginia,virginiabalanceofstate,charles,1125,none,753,11,152,4,916,2132
VA-521,Virginia,virginiabalanceofstate,charlotte,1125,none,1917,16,197,3,1265,3024
VA-521,Virginia,virginiabalanceofstate,clarke,1125,none,1059,7,234,3,895,3104
VA-521,Virginia,virginiabalanceofstate,craig,1125,none,557,11,75,3,400,1324
VA-521,Virginia,virginiabalanceofstate,culpeper,1125,none,4647,8,813,3,3895,11432
VA-521,Virginia,virginiabalanceofstate,cumberland,1125,none,1432,14,197,4,865,2698
VA-521,Virginia,virginiabalanceofstate,dickenson,1125,none,2929,22,248,5,2112,4245
VA-521,Virginia,virginiabalanceofstate,dinwiddie,1125,none,3268,11,602,4,2246,7719
VA-521,Virginia,virginiabalanceofstate,essex,1125,none,1211,11,257,4,1178,2875
VA-521,Virginia,virginiabalanceofstate,fauquier,1125,none,4780,6,1106,3,3579,12804
VA-521,Virginia,virginiabalanceofstate,floyd,1125,none,1880,12,259,3,1139,4469
VA-521,Virginia,virginiabalanceofstate,fluvanna,1125,none,2027,7,451,3,1301,4623
VA-521,Virginia,virginiabalanceofstate,franklin,1125,none,6052,11,925,3,4338,13639
VA-521,Virginia,virginiabalanceofstate,frederick,1125,1594.267832,6980,7,1459,2,7295,19835
VA-521,Virginia,virginiabalanceofstate,giles,1125,none,1934,11,272,3,1231,4678
VA-521,Virginia,virginiabalanceofstate,gloucester,1125,none,3252,8,649,3,2982,8119
VA-521,Virginia,virginiabalanceofstate,goochland,1125,none,1549,6,352,3,1098,3961
VA-521,Virginia,virginiabalanceofstate,grayson,1125,none,2527,17,264,3,2020,4374
VA-521,Virginia,virginiabalanceofstate,greene,1125,none,1630,7,310,3,1640,4265
VA-521,Virginia,virginiabalanceofstate,greensville,1125,none,1945,24,209,4,2010,3591
VA-521,Virginia,virginiabalanceofstate,halifax,1125,none,5290,16,714,4,4270,9024
VA-521,Virginia,virginiabalanceofstate,henry,1125,none,8421,17,1105,4,7162,12836
VA-521,Virginia,virginiabalanceofstate,highland,1125,none,290,13,36,2,133,686
VA-521,Virginia,virginiabalanceofstate,james,1125,1577.916231,5538,7,1442,4,2490,10888
VA-521,Virginia,virginiabalanceofstate,kingqueen,1125,none,938,14,122,3,615,1988
VA-521,Virginia,virginiabalanceofstate,kinggeorge,1125,none,1776,6,411,2,1361,5015
VA-521,Virginia,virginiabalanceofstate,kingwilliam,1125,none,1280,7,310,3,896,4002
VA-521,Virginia,virginiabalanceofstate,lancaster,1125,none,1291,12,281,5,877,2699
VA-521,Virginia,virginiabalanceofstate,lee,1125,none,5178,25,332,4,3428,5998
VA-521,Virginia,virginiabalanceofstate,louisa,1125,none,3873,10,683,3,2940,9540
VA-521,Virginia,virginiabalanceofstate,lunenburg,1125,none,2045,18,196,3,1764,3413
VA-521,Virginia,virginiabalanceofstate,madison,1125,none,1294,9,186,2,1236,3537
VA-521,Virginia,virginiabalanceofstate,mathews,1125,none,776,9,127,3,474,1869
VA-521,Virginia,virginiabalanceofstate,mecklenburg,1125,none,4619,15,596,4,3048,7779
VA-521,Virginia,virginiabalanceofstate,middlesex,1125,none,1360,13,175,3,1017,2470
VA-521,Virginia,virginiabalanceofstate,montgomery,1125,1394.72183,20612,23,1504,3,3294,13305
VA-521,Virginia,virginiabalanceofstate,nelson,1125,none,1828,12,255,3,1729,3672
VA-521,Virginia,virginiabalanceofstate,newkent,1125,none,1150,4,380,3,1107,4926
VA-521,Virginia,virginiabalanceofstate,umberland,1125,none,1579,13,269,4,893,2696
VA-521,Virginia,virginiabalanceofstate,nottoway,1125,none,2800,21,262,3,1879,4335
VA-521,Virginia,virginiabalanceofstate,orange,1125,none,3257,8,627,3,2659,9322
VA-521,Virginia,virginiabalanceofstate,page,1125,none,3154,13,556,4,2949,7928
VA-521,Virginia,virginiabalanceofstate,patrick,1125,none,2481,14,319,4,2280,4835
VA-521,Virginia,virginiabalanceofstate,pittsylvania,1125,none,7731,13,1190,4,7194,17025
VA-521,Virginia,virginiabalanceofstate,powhatan,1125,none,1812,6,411,2,1950,6749
VA-521,Virginia,virginiabalanceofstate,princeedward,1125,none,3407,18,486,4,1798,4315
VA-521,Virginia,virginiabalanceofstate,princegeorge,1125,none,4017,10,673,4,3287,8799
VA-521,Virginia,virginiabalanceofstate,pulaski,1125,none,4420,13,639,4,2696,8548
VA-521,Virginia,virginiabalanceofstate,rappahannock,1125,none,671,9,107,2,464,1799
VA-521,Virginia,virginiabalanceofstate,rockbridge,1125,none,2254,10,391,3,1838,6033
VA-521,Virginia,virginiabalanceofstate,rockingham,1125,1358.509695,6848,8,1248,3,7881,20893
VA-521,Virginia,virginiabalanceofstate,russell,1125,none,4649,18,470,4,3510,7394
VA-521,Virginia,virginiabalanceofstate,scott,1125,none,4049,19,322,3,2896,5885
VA-521,Virginia,virginiabalanceofstate,shenandoah,1125,none,4361,9,785,3,3474,12723
VA-521,Virginia,virginiabalanceofstate,smyth,1125,none,5042,17,566,4,3476,8618
VA-521,Virginia,virginiabalanceofstate,surry,1125,none,797,12,135,3,724,1589
VA-521,Virginia,virginiabalanceofstate,sussex,1125,none,1616,19,232,6,1640,3278
VA-521,Virginia,virginiabalanceofstate,tazewell,1125,none,7500,19,798,5,4478,11030
VA-521,Virginia,virginiabalanceofstate,warren,1125,none,3699,9,721,3,3286,9632
VA-521,Virginia,virginiabalanceofstate,washington,1125,none,6900,13,919,3,4858,13818
VA-521,Virginia,virginiabalanceofstate,moreland,1125,none,2812,15,424,4,2284,5457
VA-521,Virginia,virginiabalanceofstate,wise,1125,none,6330,19,669,5,5722,8859
VA-521,Virginia,virginiabalanceofstate,wythe,1125,none,4727,16,553,4,2322,7726
VA-521,Virginia,virginiabalanceofstate,york,1125,1647.60889,3559,5,1078,3,2245,8345
VA-521,Virginia,virginiabalanceofstate,alexandriacity,1125,none,15125,9,3708,3,8213,12509
VA-521,Virginia,virginiabalanceofstate,bristolcity,1125,none,3098,18,349,4,1625,3797
VA-521,Virginia,virginiabalanceofstate,buenavistacity,1125,none,921,15,118,3,825,1398
VA-521,Virginia,virginiabalanceofstate,charlottesvillecity,1125,none,9432,21,915,3,2291,4769
VA-521,Virginia,virginiabalanceofstate,chesapeakecity,1125,none,20347,8,4675,3,10807,39115
VA-521,Virginia,virginiabalanceofstate,colonialheightscity,1125,none,1704,9,394,4,1072,4130
VA-521,Virginia,virginiabalanceofstate,covingtoncity,1125,none,979,17,133,5,449,1931
VA-521,Virginia,virginiabalanceofstate,danvillecity,1125,none,9832,24,1185,6,4682,10937
VA-521,Virginia,virginiabalanceofstate,emporiacity,1125,none,1143,21,181,7,972,1320
VA-521,Virginia,virginiabalanceofstate,fairfaxcity,1125,none,1747,7,431,3,1176,2210
VA-521,Virginia,virginiabalanceofstate,fallschurchcity,1125,none,581,4,222,2,262,639
VA-521,Virginia,virginiabalanceofstate,franklincity,1125,none,1584,19,235,6,937,1709
VA-521,Virginia,virginiabalanceofstate,fredericksburgcity,1125,none,3696,14,653,4,1511,3546
VA-521,Virginia,virginiabalanceofstate,galaxcity,1125,none,1334,21,118,4,972,1197
VA-521,Virginia,virginiabalanceofstate,hamptoncity,1125,none,16442,12,3547,5,6817,26702
VA-521,Virginia,virginiabalanceofstate,harrisonburgcity,1125,none,11006,25,994,4,4416,7029
VA-521,Virginia,virginiabalanceofstate,hopewellcity,1125,none,4737,20,689,7,2239,5905
VA-521,Virginia,virginiabalanceofstate,lexingtoncity,1125,none,988,21,104,5,113,646
VA-521,Virginia,virginiabalanceofstate,lynchburgcity,1125,none,12216,17,1781,5,4500,10521
VA-521,Virginia,virginiabalanceofstate,manassascity,1125,none,3660,8,831,3,3920,7710
VA-521,Virginia,virginiabalanceofstate,manassasparkcity,1125,none,1242,7,363,3,2286,3162
VA-521,Virginia,virginiabalanceofstate,martinsvillecity,1125,none,2622,19,408,7,1040,2729
VA-521,Virginia,virginiabalanceofstate,newportnewscity,1125,none,27809,15,4795,5,10139,34662
VA-521,Virginia,virginiabalanceofstate,norfolkcity,1125,none,34150,16,6124,5,16695,36088
VA-521,Virginia,virginiabalanceofstate,nortoncity,1125,none,738,20,80,5,300,874
VA-521,Virginia,virginiabalanceofstate,petersburgcity,1125,none,7518,22,1291,10,3486,7877
VA-521,Virginia,virginiabalanceofstate,poquosoncity,1125,none,677,5,175,2,386,2204
VA-521,Virginia,virginiabalanceofstate,portsmouthcity,1125,none,16721,17,2863,6,6402,20822
VA-521,Virginia,virginiabalanceofstate,radfordcity,1125,none,3456,25,356,4,581,1492
VA-521,Virginia,virginiabalanceofstate,richmondcity,1125,none,45409,21,6314,5,19617,32708
VA-521,Virginia,virginiabalanceofstate,roanokecity,1125,none,17429,17,2319,4,8202,23913
VA-521,Virginia,virginiabalanceofstate,salemcity,1125,none,2469,10,450,3,1165,4744
VA-521,Virginia,virginiabalanceofstate,stauntoncity,1125,none,2979,12,461,3,1522,5904
VA-521,Virginia,virginiabalanceofstate,suffolkcity,1125,none,10069,10,1968,4,5829,16781
VA-521,Virginia,virginiabalanceofstate,virginiacity,1125,none,41912,9,8434,3,17439,65299
VA-521,Virginia,virginiabalanceofstate,waynesborocity,1125,none,2748,12,433,4,1918,5511
VA-521,Virginia,virginiabalanceofstate,williamsburgcity,1125,none,2170,19,324,4,529,1613
VA-521,Virginia,virginiabalanceofstate,winchestercity,1125,none,3388,12,515,3,2396,4992
VA-600,Virginia,arlington,arlington,182,2128.729367,18150,7,4583,3,8860,12874
VA-601,Virginia,fairfax,fairfax,1191,2020.69577,1937.228978,79572,7,21742,3,51874
VA-602,Virginia,loudoun,loudoun,99,2204.570653,15315,3,7004,3,15832,30890
VA-603,Virginia,alexandria,alexandria,120,1883.555984,none,none,none,none,none,none
VA-604,Virginia,princewilliam,princewilliam,241,1829.232285,30613,6,9672,3,31771,61443
VT-500,Vermont,vermontbalanceofstate,addison,2112,none,2919,8,609,3,1475,7605
VT-500,Vermont,vermontbalanceofstate,bennington,2112,none,4471,12,808,4,1593,7289
VT-500,Vermont,vermontbalanceofstate,caledonia,2112,none,3687,12,577,4,1555,7437
VT-500,Vermont,vermontbalanceofstate,essex,2112,none,854,14,140,5,467,2027
VT-500,Vermont,vermontbalanceofstate,franklin,2112,none,4578,9,1018,3,2892,13022
VT-500,Vermont,vermontbalanceofstate,grandisle,2112,none,574,7,168,4,284,1640
VT-500,Vermont,vermontbalanceofstate,lamoille,2112,none,2222,8,594,4,1209,4519
VT-500,Vermont,vermontbalanceofstate,orange,2112,none,2827,9,544,3,1388,7347
VT-500,Vermont,vermontbalanceofstate,orleans,2112,none,3384,12,654,5,1757,7487
